Dataset,Group,name,SampleID,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,Gene.ID,TotalRpoBHitsInSample,SkinSite,microenvironment,NormHits,superkingdom,phylum,class,order,family,genus,species
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647286,1747,S,6,0,6,1,RF01482,428,retroaricular_crease,sebaceous,0.014018691588785047,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647287,1747,S,20,0,20,1,RF00174,121,retroaricular_crease,sebaceous,0.1652892561983471,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647288,1747,S,173,0,173,0.99425,RF00174,551,retroaricular_crease,sebaceous,0.3139745916515426,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647288,1747,S,3,0,3,1,RF01482,551,retroaricular_crease,sebaceous,0.0054446460980036296,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647289,1747,S,62,0,62,0.95421,RF00174,216,retroaricular_crease,sebaceous,0.28703703703703703,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647290,1747,S,7,0,7,0.53846,RF00174,275,retroaricular_crease,sebaceous,0.025454545454545455,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647290,1747,S,1,0,1,1,RF01482,275,retroaricular_crease,sebaceous,0.0036363636363636364,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647291,1747,S,93,0,93,0.95876,RF00174,277,retroaricular_crease,sebaceous,0.33574007220216606,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647291,1747,S,1,0,1,1,RF01482,277,retroaricular_crease,sebaceous,0.0036101083032490976,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647292,1747,S,155,0,155,0.98096,RF00174,655,retroaricular_crease,sebaceous,0.2366412213740458,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647292,1747,S,2,0,2,1,RF01482,655,retroaricular_crease,sebaceous,0.0030534351145038168,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647293,1747,S,2,0,2,0.66667,RF00174,24,retroaricular_crease,sebaceous,0.08333333333333333,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647294,1747,S,94,0,94,0.98947,RF00174,476,retroaricular_crease,sebaceous,0.19747899159663865,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647294,1747,S,6,0,6,1,RF01482,476,retroaricular_crease,sebaceous,0.012605042016806723,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647295,1747,S,43,0,43,0.95556,RF00174,236,retroaricular_crease,sebaceous,0.18220338983050846,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647296,1747,S,64,1,65,0.98485,RF00174,238,retroaricular_crease,sebaceous,0.27310924369747897,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647296,1747,S,3,0,3,1,RF01482,238,retroaricular_crease,sebaceous,0.012605042016806723,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647297,1747,S,157,0,157,0.99367,RF00174,471,retroaricular_crease,sebaceous,0.3333333333333333,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647297,1747,S,8,0,8,1,RF01482,471,retroaricular_crease,sebaceous,0.016985138004246284,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647298,1747,S,31,0,31,0.88571,RF00174,168,retroaricular_crease,sebaceous,0.18452380952380953,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647299,1747,S,146,2,148,1,RF00174,392,retroaricular_crease,sebaceous,0.37755102040816324,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647299,1747,S,3,0,3,1,RF01482,392,retroaricular_crease,sebaceous,0.007653061224489796,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647300,1747,S,139,0,139,0.9085,RF00174,437,retroaricular_crease,sebaceous,0.3180778032036613,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647300,1747,S,2,0,2,1,RF01482,437,retroaricular_crease,sebaceous,0.004576659038901602,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647301,1747,S,32,0,32,1,RF00174,108,retroaricular_crease,sebaceous,0.2962962962962963,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647302,1747,S,149,0,149,1,RF00174,458,retroaricular_crease,sebaceous,0.32532751091703055,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium acnes,SRR1647302,1747,S,3,0,3,1,RF01482,458,retroaricular_crease,sebaceous,0.006550218340611353,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646959,33010,S,1,0,1,0.02667,RF00174,208,axilla,moist,0.004807692307692308,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646960,33010,S,1,0,1,0.01521,RF00174,381,scalp,sebaceous,0.0026246719160104987,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646966,33010,S,1,0,1,0.00495,RF00174,704,scalp,sebaceous,0.0014204545454545455,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646967,33010,S,1,0,1,0.005,RF00174,687,forehead,sebaceous,0.001455604075691412,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646970,33010,S,1,0,1,1,RF00174,49,axilla,moist,0.02040816326530612,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646971,33010,S,1,0,1,0.00909,RF00174,322,scalp,sebaceous,0.003105590062111801,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646972,33010,S,1,0,1,0.00562,RF00174,525,forehead,sebaceous,0.0019047619047619048,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646973,33010,S,1,0,1,0.05,RF00174,132,hypothenar palm,dry,0.007575757575757576,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646974,33010,S,1,0,1,0.01149,RF00174,407,antecubital fossa,moist,0.002457002457002457,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646976,33010,S,1,0,1,0.01282,RF00174,389,scalp,sebaceous,0.002570694087403599,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646979,33010,S,1,0,1,0.00976,RF00174,411,hypothenar palm,dry,0.0024330900243309003,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646981,33010,S,13,0,13,0.20367,RF00174,2194,axilla,moist,0.005925250683682771,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646982,33010,S,1,0,1,0.01099,RF00174,287,scalp,sebaceous,0.003484320557491289,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646983,33010,S,2,0,2,0.01887,RF00174,392,forehead,sebaceous,0.00510204081632653,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646987,33010,S,3,0,3,0.5,RF00174,2098,axilla,moist,0.0014299332697807435,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646988,33010,S,4,0,4,0.02251,RF00174,1117,scalp,sebaceous,0.0035810205908683975,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646989,33010,S,7,0,7,0.05333,RF00174,783,forehead,sebaceous,0.008939974457215836,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646990,33010,S,2,0,2,0.00803,RF00174,1103,volar_forearm,dry,0.001813236627379873,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646991,33010,S,2,0,2,0.05138,RF00174,720,hypothenar palm,dry,0.002777777777777778,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646994,33010,S,1,0,1,0.00908,RF00174,659,scalp,sebaceous,0.0015174506828528073,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646995,33010,S,2,0,2,0.04444,RF00174,785,forehead,sebaceous,0.0025477707006369425,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1646997,33010,S,2,0,2,0.03333,RF00174,425,hypothenar palm,dry,0.004705882352941176,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647001,33010,S,1,0,1,0.01449,RF00174,381,forehead,sebaceous,0.0026246719160104987,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647004,33010,S,1,0,1,0.00513,RF00174,965,antecubital fossa,moist,0.0010362694300518134,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647009,33010,S,1,0,1,0.04348,RF00174,414,hypothenar palm,dry,0.0024154589371980675,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647011,33010,S,2,0,2,0.05405,RF00174,359,axilla,moist,0.005571030640668524,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647013,33010,S,1,0,1,0.0049,RF00174,895,forehead,sebaceous,0.0011173184357541898,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647018,33010,S,1,0,1,0.01333,RF00174,173,scalp,sebaceous,0.005780346820809248,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647034,33010,S,1,0,1,0.00407,RF00174,773,antecubital fossa,moist,0.00129366106080207,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647037,33010,S,1,0,1,0.01111,RF00174,238,forehead,sebaceous,0.004201680672268907,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647039,33010,S,2,0,2,0.01379,RF00174,606,hypothenar palm,dry,0.0033003300330033004,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647040,33010,S,1,0,1,0.00581,RF00174,796,antecubital fossa,moist,0.001256281407035176,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647042,33010,S,1,0,1,0.00529,RF00174,635,scalp,sebaceous,0.0015748031496062992,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647043,33010,S,1,0,1,0.0049,RF00174,722,forehead,sebaceous,0.0013850415512465374,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647044,33010,S,2,0,2,0.0068,RF00174,881,back,sebaceous,0.0022701475595913734,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647052,33010,S,13,0,13,0.07647,RF00174,807,umbilicus,moist,0.0161090458488228,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647053,33010,S,1,0,1,0.00214,RF00174,1734,retroaricular_crease,sebaceous,5.767012687427913e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647059,33010,S,1,0,1,0.00212,RF00174,1817,retroaricular_crease,sebaceous,5.50357732526142e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647060,33010,S,1,0,1,0.0068,RF00174,622,hypothenar palm,dry,0.001607717041800643,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647070,33010,S,3,0,3,0.06385,RF00174,1294,umbilicus,moist,0.00231839258114374,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647072,33010,S,2,0,2,0.05128,RF00174,282,hypothenar palm,dry,0.0070921985815602835,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647073,33010,S,1,0,1,0.02632,RF00174,144,antecubital fossa,moist,0.006944444444444444,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647078,33010,S,2,0,2,0.01272,RF00174,715,hypothenar palm,dry,0.002797202797202797,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647082,33010,S,1,0,1,0.01316,RF00174,785,umbilicus,moist,0.0012738853503184713,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647083,33010,S,1,0,1,0.04762,RF00174,281,retroaricular_crease,sebaceous,0.0035587188612099642,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647084,33010,S,1,0,1,0.01042,RF00174,1250,hypothenar palm,dry,8e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647088,33010,S,41,3,44,0.64096,RF00174,1087,umbilicus,moist,0.040478380864765406,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647090,33010,S,1,0,1,0.06002,RF00174,650,hypothenar palm,dry,0.0015384615384615385,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647091,33010,S,2,0,2,0.14911,RF00174,198,antecubital fossa,moist,0.010101010101010102,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647096,33010,S,2,0,2,0.05128,RF00174,735,hypothenar palm,dry,0.0027210884353741495,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647102,33010,S,2,0,2,0.01032,RF00174,784,hypothenar palm,dry,0.002551020408163265,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647106,33010,S,1,0,1,0.25,RF00174,128,umbilicus,moist,0.0078125,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647109,33010,S,2,0,2,0.1,RF00174,1317,antecubital fossa,moist,0.0015186028853454822,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647132,33010,S,2,0,2,0.00971,RF00174,732,hypothenar palm,dry,0.00273224043715847,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647137,33010,S,13,0,13,0.03632,RF00174,1056,retroaricular_crease,sebaceous,0.01231060606060606,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647138,33010,S,2,0,2,0.00944,RF00174,1150,hypothenar palm,dry,0.0017391304347826088,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
PRJNA266117,B12_Riboswitch,Cutibacterium avidum,SRR1647145,33010,S,1,0,1,0.00313,RF00174,1595,antecubital fossa,moist,6.269592476489029e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
